id,region_id,experiment_id,start_datetime,stop_datetime,status,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor,Batch,Sleep_Fraction_All,Sleep_Time_All,Sleep_Fraction_L,Sleep_Time_L,Sleep_Fraction_D,Sleep_Time_D,Day1_latency,Day1_first_bout_length,Day1_latency_to_longest_bout,Day1_Sleep_Fraction_All,Day1_Sleep_Time_All,Day1_Sleep_Fraction_L,Day1_Sleep_Time_L,Day1_Sleep_Fraction_D,Day1_Sleep_Time_D,Day2_latency,Day2_first_bout_length,Day2_latency_to_longest_bout,Day2_Sleep_Fraction_All,Day2_Sleep_Time_All,Day2_Sleep_Fraction_L,Day2_Sleep_Time_L,Day2_Sleep_Fraction_D,Day2_Sleep_Time_D,n_Bouts_L,mean_Bout_Length_L,n_Bouts_D,mean_Bout_Length_D
2019-07-13 10:01:00|Monitor9.txt|16,16,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.563346060395696,811.218326969802,0.455239417071478,327.772380291464,0.671527777777778,483.5,8700,360,15060,0.541984732824428,780.458015267176,0.431345353675451,310.568654646325,0.652777777777778,470,7620,1200,18060,0.58501040943789,842.414989590562,0.479889042995839,345.520110957004,0.690277777777778,497,30,27.75,7.5,79.1333333333333
2019-07-13 10:01:00|Monitor9.txt|17,17,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.452967719541826,652.273516140229,0.185981956974323,133.907009021513,0.720138888888889,518.5,4680,420,26400,0.402498265093685,579.597501734906,0.140083217753121,100.859916782247,0.665277777777778,479,7200,360,16260,0.50381679389313,725.496183206107,0.233009708737864,167.766990291262,0.775,558,25,30.66,13.5,49.4074074074074
2019-07-13 10:01:00|Monitor9.txt|18,18,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.314474140923291,452.842762929538,0.0950728660652325,68.4524635669674,0.534027777777778,384.5,18840,300,21780,0.314365024288688,452.685634975711,0.0776699029126214,55.9223300970874,0.551388888888889,397,14460,360,20640,0.314365024288688,452.685634975711,0.112343966712899,80.8876560332871,0.516666666666667,372,15,43.2666666666667,17,46.0294117647059
2019-07-13 10:01:00|Monitor9.txt|19,19,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.572370704616453,824.213814647692,0.485773768216516,349.757113115892,0.659027777777778,474.5,480,600,17880,0.544760582928522,784.455239417071,0.459084604715673,330.540915395284,0.630555555555556,454,6780,1380,26520,0.600277585010409,864.39972241499,0.513176144244105,369.486823855756,0.6875,495,20.5,37.3170731707317,11,60
2019-07-13 10:01:00|Monitor9.txt|20,20,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.528635890315863,761.235682054842,0.403192227619709,290.29840388619,0.654166666666667,471,3600,900,10860,0.535739070090215,771.46426092991,0.388349514563107,279.611650485437,0.683333333333333,492,10320,840,21060,0.52116585704372,750.478834142956,0.41747572815534,300.582524271845,0.625,450,23,34.5434782608696,10,63
2019-07-13 10:01:00|Monitor9.txt|21,21,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.543908365150989,783.228045817425,0.413601665510062,297.793199167245,0.674305555555556,485.5,3240,480,20760,0.509368494101319,733.490631505899,0.409153952843273,294.590846047157,0.609722222222222,439,2340,540,34260,0.578070784177655,832.421929215822,0.41747572815534,300.582524271845,0.738888888888889,532,40,18.1,20,34.9
2019-07-13 10:01:00|Monitor9.txt|22,22,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.684484553974315,985.657757723013,0.73560027758501,529.632199861208,0.633333333333333,456,0,780,13800,0.655100624566273,943.344899375434,0.714285714285714,514.285714285714,0.595833333333333,429,1440,840,19560,0.713393476752255,1027.28660652325,0.755894590846047,544.244105409154,0.670833333333333,483,16.5,48.3030303030303,13.5,46.962962962963
2019-07-13 10:01:00|Monitor9.txt|23,23,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.608122179798681,875.695938910101,0.634975711311589,457.182512144344,0.58125,418.5,0,300,11940,0.680777238029147,980.319222761971,0.636615811373093,458.363384188627,0.725,522,7260,3720,14520,0.535045107564192,770.464954892436,0.63245492371706,455.367545076283,0.4375,315,10.5,74.4761904761905,5.5,117.909090909091
2019-07-13 10:01:00|Monitor9.txt|24,24,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.72093023255814,1038.13953488372,0.711311589174185,512.144344205413,0.730555555555556,526,300,480,23100,0.687022900763359,989.312977099237,0.714285714285714,514.285714285714,0.659722222222222,475,840,1140,24780,0.754337265787648,1086.24566273421,0.707350901525659,509.292649098474,0.801388888888889,577,34,20.5441176470588,12.5,57.12
2019-07-13 10:01:00|Monitor9.txt|25,25,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.384588684484554,553.807705657758,0.484385843164469,348.757807078418,0.284722222222222,205,1740,420,20940,0.31852879944483,458.681471200555,0.375866851595007,270.624133148405,0.261111111111111,188,2400,600,19800,0.450381679389313,648.549618320611,0.592233009708738,426.407766990291,0.308333333333333,222,27,32.1666666666667,5.5,100.727272727273
2019-07-13 10:01:00|Monitor9.txt|26,26,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.474488024991323,683.262755987505,0.310201249132547,223.344899375434,0.638888888888889,460,3660,480,24540,0.510756419153366,735.489243580847,0.271844660194175,195.728155339806,0.75,540,4560,360,26460,0.437890353920888,630.562109646079,0.348127600554785,250.651872399445,0.527777777777778,380,27.5,27.4363636363636,11,61
2019-07-13 10:01:00|Monitor9.txt|27,27,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.526900381811871,758.736549809094,0.521859819569743,375.739070090215,0.531944444444445,383,1560,660,8880,0.487855655794587,702.512144344206,0.423023578363384,304.576976421637,0.552777777777778,398,1560,780,21300,0.56557945870923,814.434420541291,0.61997226074896,446.380027739251,0.511111111111111,368,28.5,26.140350877193,7,97
2019-07-13 10:01:00|Monitor9.txt|28,28,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.73550850399167,1059.132245748,0.582234559333796,419.208882720333,0.888888888888889,640,0,300,26100,0.706453851492019,1017.29354614851,0.515950069348128,371.484049930652,0.897222222222222,646,7800,3000,10920,0.764746703678001,1101.23525329632,0.649098474341193,467.350901525659,0.880555555555556,634,12.5,61.44,5,131.8
2019-07-13 10:01:00|Monitor9.txt|29,29,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.563693162096494,811.718153418952,0.576682859125607,415.211658570437,0.550694444444445,396.5,0,480,22440,0.528799444829979,761.47120055517,0.571428571428571,411.428571428571,0.486111111111111,350,3600,1500,13140,0.598889659958362,862.401110340042,0.58252427184466,419.417475728155,0.615277777777778,443,35.5,22.1971830985916,13,49.3076923076923
2019-07-13 10:01:00|Monitor9.txt|30,30,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.518222839291913,746.240888580354,0.50381679389313,362.748091603053,0.532638888888889,383.5,9000,540,17280,0.44205412907703,636.557945870923,0.410540915395284,295.589459084605,0.473611111111111,341,8760,5160,8760,0.594031922276197,855.405968077724,0.596393897364771,429.403606102635,0.591666666666667,426,18.5,41.1351351351351,18,35.8333333333333
2019-07-13 10:01:00|Monitor9.txt|31,31,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.478306143700104,688.76084692815,0.506592643997224,364.746703678001,0.45,324,9600,360,24900,0.384455239417072,553.615544760583,0.434119278779473,312.56588072122,0.334722222222222,241,540,420,16800,0.571825121443442,823.428174878557,0.578363384188627,416.421636615811,0.565277777777778,407,28.5,30.2105263157895,5.5,101
2019-07-13 10:01:00|Monitor9.txt|32,32,2019-07-13 10:01:00|Monitor9.txt,2019-07-13T10:01:00Z,2019-07-15T10:20:00Z,OK,M,SIP-S1-3,21.5C,Grp,2D,12:12,M9,Batch4_2Days,0.585560569246789,843.207219715377,0.608605135322693,438.195697432339,0.5625,405,3480,660,10200,0.57529493407356,828.424705065926,0.572815533980583,412.427184466019,0.577777777777778,416,360,840,8760,0.595419847328244,857.404580152672,0.643550624133149,463.356449375867,0.547222222222222,394,20.5,39.1219512195122,9,68.8888888888889
2019-07-16 10:01:00|Monitor1.txt|01,1,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.578965636931621,833.710517181534,0.418459403192228,301.290770298404,0.739583333333333,532.5,14100,600,31260,0.529493407356003,762.470506592644,0.346740638002774,249.653259361997,0.7125,513,6660,360,13860,0.628730048577377,905.371269951423,0.490984743411928,353.509015256588,0.766666666666667,552,38.5,20.2207792207792,28,22.2857142857143
2019-07-16 10:01:00|Monitor1.txt|02,2,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.643526553280111,926.67823672336,0.454545454545455,327.272727272727,0.832638888888889,599.5,7080,480,17580,0.551006245662734,793.448993754337,0.350901525658807,252.649098474341,0.751388888888889,541,2100,360,13440,0.736294240111034,1060.26370575989,0.558945908460472,402.44105409154,0.913888888888889,658,43,17.7674418604651,9,73.6111111111111
2019-07-16 10:01:00|Monitor1.txt|03,3,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.598403332176328,861.700798333912,0.464954892435809,334.767522553782,0.731944444444444,527,0,540,17040,0.599583622484386,863.400416377516,0.477115117891817,343.522884882108,0.722222222222222,520,6720,840,19380,0.597501734906315,860.402498265094,0.453536754507628,326.546463245492,0.741666666666667,534,41.5,18.1084337349398,26.5,24.6981132075472
2019-07-16 10:01:00|Monitor1.txt|04,4,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.665741062131204,958.667129468934,0.45176960444136,325.274115197779,0.879861111111111,633.5,0,600,27720,0.650242886884108,936.349757113116,0.478502080443828,344.521497919556,0.822222222222222,592,3120,360,16140,0.68147120055517,981.318528799445,0.425797503467406,306.574202496533,0.9375,675,42,17.75,14.5,46.3793103448276
2019-07-16 10:01:00|Monitor1.txt|05,5,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.606386671294689,873.196806664353,0.479528105482304,345.260235947259,0.733333333333333,528,3120,540,12960,0.598889659958362,862.401110340042,0.461858529819695,332.53814147018,0.736111111111111,530,2880,300,11580,0.614156835530881,884.385843164469,0.497919556171983,358.502080443828,0.730555555555556,526,45.5,16.7362637362637,32,20.015625
2019-07-16 10:01:00|Monitor1.txt|06,6,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.358208955223881,515.820895522388,0.0867453157529494,62.4566273421235,0.629861111111111,453.5,0,300,21180,0.315752949340736,454.684247050659,0.0540915395284327,38.9459084604716,0.577777777777778,416,15840,360,22320,0.401110340041638,577.598889659958,0.120665742024965,86.879334257975,0.681944444444445,491,17,46.5,42,15.1190476190476
2019-07-16 10:01:00|Monitor1.txt|07,7,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.565428670600486,814.2172856647,0.303261623872311,218.348369188064,0.827777777777778,596,0,300,32280,0.538514920194309,775.461485079806,0.280166435506241,201.719833564494,0.797222222222222,574,6720,600,16380,0.59264399722415,853.407356002776,0.327323162274619,235.672676837725,0.858333333333333,618,33,23.8484848484849,16.5,37.8484848484849
2019-07-16 10:01:00|Monitor1.txt|08,8,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.597709128774731,860.701145435613,0.346981263011797,249.826509368494,0.848611111111111,611,6780,360,14940,0.566273421235253,815.433726578765,0.34119278779473,245.658807212205,0.791666666666667,570,4560,360,23220,0.6294240111034,906.370575988897,0.353675450762829,254.646324549237,0.905555555555556,652,48.5,15.0412371134021,16,41.71875
2019-07-16 10:01:00|Monitor1.txt|09,9,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.73134328358209,1053.13432835821,0.641915336571825,462.179042331714,0.820833333333333,591,4440,420,26160,0.684941013185288,986.315058986815,0.565880721220527,407.43411927878,0.804166666666667,579,1800,840,22140,0.77793199167245,1120.22206800833,0.718446601941748,517.281553398058,0.8375,603,37.5,19.28,22,30.7727272727273
2019-07-16 10:01:00|Monitor1.txt|10,10,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.633807705657758,912.683096147171,0.389312977099237,280.30534351145,0.878472222222222,632.5,12000,300,29400,0.616238723108952,887.383761276891,0.386962552011096,278.613037447989,0.845833333333333,609,9420,720,26280,0.650936849410132,937.34906315059,0.391123439667129,281.608876560333,0.911111111111111,656,30,23.0833333333333,10.5,69.6190476190476
2019-07-16 10:01:00|Monitor1.txt|11,11,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.535925026032628,771.732037486984,0.396946564885496,285.801526717557,0.675,486,0,660,26040,0.475364330326162,684.524635669674,0.306518723994452,220.693481276006,0.644444444444445,464,3720,300,16020,0.596807772380292,859.40319222762,0.488210818307906,351.511789181692,0.705555555555556,508,53,14.7924528301887,21,29.452380952381
2019-07-16 10:01:00|Monitor1.txt|12,12,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.639361332870531,920.680319333565,0.514920194309507,370.742539902845,0.763888888888889,550,0,540,25260,0.630811936155448,908.369188063845,0.514563106796117,370.485436893204,0.747222222222222,538,4440,360,30000,0.648160999306037,933.351839000694,0.515950069348128,371.484049930652,0.780555555555556,562,48,15.4270833333333,21,31.5476190476191
2019-07-16 10:01:00|Monitor1.txt|13,13,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.553280111072544,796.723359944464,0.322692574600972,232.3386537127,0.784027777777778,564.5,0,300,28080,0.600277585010409,864.39972241499,0.38002773925104,273.619972260749,0.820833333333333,591,8460,300,19980,0.505898681471201,728.494101318529,0.264909847434119,190.735090152566,0.747222222222222,538,39,16.8076923076923,26,29.0769230769231
2019-07-16 10:01:00|Monitor1.txt|14,14,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.454356126345019,654.272821936828,0.21998612074948,158.390006939625,0.688888888888889,496,3780,360,17040,0.425399028452464,612.574600971548,0.181692094313454,130.818307905687,0.669444444444444,482,5220,300,16680,0.483691880638446,696.516308119362,0.259361997226075,186.740638002774,0.708333333333333,510,34,23.1470588235294,32,20
2019-07-16 10:01:00|Monitor1.txt|15,15,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.709475876431795,1021.64526206178,0.498959056210965,359.250520471895,0.920138888888889,662.5,0,420,15780,0.706453851492019,1017.29354614851,0.511789181692094,368.488210818308,0.901388888888889,649,3900,300,16680,0.712699514226232,1026.28730048577,0.486823855755895,350.513176144244,0.938888888888889,676,44.5,16.6741573033708,4,168.875
2019-07-16 10:01:00|Monitor1.txt|16,16,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.613328705310656,883.193335647345,0.449687716863289,323.775156141568,0.777083333333333,559.5,4920,300,28020,0.61970853573907,892.380291464261,0.457697642163662,329.542302357836,0.781944444444445,563,4920,300,20040,0.606523247744622,873.393476752255,0.441054091539528,317.558945908461,0.772222222222222,556,44.5,15.4044943820225,22,32.3863636363636
2019-07-16 10:01:00|Monitor1.txt|17,17,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.643526553280111,926.67823672336,0.433726578764747,312.283136710618,0.853472222222222,614.5,0,480,17640,0.686328938237335,988.313671061763,0.502080443828017,361.497919556172,0.870833333333333,627,8100,420,16380,0.600971547536433,865.399028452464,0.366158113730929,263.633841886269,0.836111111111111,602,28,26.9642857142857,15.5,42.6774193548387
2019-07-16 10:01:00|Monitor1.txt|18,18,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.625477264838598,900.687261367581,0.503122831367106,362.248438584317,0.747916666666667,538.5,0,300,18000,0.562109646079112,809.437890353921,0.420249653259362,302.579750346741,0.704166666666667,507,3600,300,22680,0.68910478834143,992.310895211659,0.586685159500694,422.413314840499,0.791666666666667,570,44,16.9545454545455,30,21.6166666666667
2019-07-16 10:01:00|Monitor1.txt|19,19,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.536966331135023,773.231516834433,0.427480916030534,307.786259541985,0.646527777777778,465.5,0,300,24660,0.519083969465649,747.480916030534,0.382801664355062,275.617198335645,0.655555555555556,472,7140,480,13680,0.554476058292852,798.445523941707,0.471567267683773,339.528432732316,0.6375,459,45,15.7666666666667,34.5,20
2019-07-16 10:01:00|Monitor1.txt|20,20,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.74592155501562,1074.12703922249,0.586398334489938,422.206800832755,0.905555555555556,652,3120,300,15480,0.703678001387925,1013.29632199861,0.533980582524272,384.466019417476,0.873611111111111,629,1740,420,20100,0.788341429562804,1135.21165857044,0.639389736477115,460.360610263523,0.9375,675,51,13.9509803921569,7.5,92.4
2019-07-16 10:01:00|Monitor1.txt|21,21,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.493925720236029,711.253037139882,0.26439972241499,190.367800138793,0.723611111111111,521,120,480,20340,0.497571131158917,716.502428868841,0.276005547850208,198.72399445215,0.719444444444445,518,3660,300,19800,0.490631505898682,706.509368494101,0.253814147018031,182.746185852982,0.727777777777778,524,26.5,29.1509433962264,24.5,26.4897959183674
2019-07-16 10:01:00|Monitor1.txt|22,22,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.645956265185699,930.177021867407,0.401110340041638,288.799444829979,0.890972222222222,641.5,0,360,19080,0.603747397640527,869.39625260236,0.339805825242718,244.660194174757,0.868055555555556,625,3000,420,20040,0.688410825815406,991.311589174185,0.463245492371706,333.536754507628,0.913888888888889,658,57,13.2982456140351,5,130.7
2019-07-16 10:01:00|Monitor1.txt|23,23,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.540784449843804,778.729607775078,0.351145038167939,252.824427480916,0.730555555555556,526,0,360,16680,0.51353226925746,739.486467730743,0.30374479889043,218.69625520111,0.723611111111111,521,9360,420,17940,0.568355308813324,818.431644691187,0.399445214979196,287.600554785021,0.7375,531,45.5,17.021978021978,22,28.8863636363636
2019-07-16 10:01:00|Monitor1.txt|24,24,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.617841027421035,889.69107948629,0.39000693962526,280.804996530187,0.845833333333333,609,720,720,27720,0.594031922276197,855.405968077724,0.388349514563107,279.611650485437,0.8,576,3060,420,19740,0.641221374045801,923.358778625954,0.391123439667129,281.608876560333,0.891666666666667,642,46,16.2282608695652,16.5,40.4848484848485
2019-07-16 10:01:00|Monitor1.txt|25,25,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.651856994099271,938.67407150295,0.406662040249827,292.796668979875,0.897222222222222,646,7260,300,30000,0.659264399722415,949.340735600278,0.409153952843273,294.590846047157,0.909722222222222,655,1920,300,16680,0.64469118667592,928.355308813324,0.40499306518724,291.595006934813,0.884722222222222,637,35,21.4857142857143,8,81.875
2019-07-16 10:01:00|Monitor1.txt|26,26,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.738632419298855,1063.63068379035,0.578070784177655,416.210964607911,0.899305555555556,647.5,5460,360,23040,0.734212352532963,1057.26578764747,0.579750346740638,417.420249653259,0.888888888888889,640,3480,420,12300,0.74323386537127,1070.25676613463,0.576976421636616,415.423023578363,0.909722222222222,655,41,17.219512195122,19.5,35.3076923076923
2019-07-16 10:01:00|Monitor1.txt|27,27,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.484901076015273,698.257549461992,0.35322692574601,254.323386537127,0.616666666666667,444,0,420,14220,0.426092990978487,613.573907009022,0.313453536754508,225.686546463246,0.538888888888889,388,6900,360,16440,0.544066620402498,783.455933379598,0.393897364771151,283.606102635229,0.694444444444445,500,49.5,15.8686868686869,27.5,22.4363636363636
2019-07-16 10:01:00|Monitor1.txt|28,28,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.608469281499479,876.19576535925,0.607217210270645,437.196391394865,0.609722222222222,439,0,720,25560,0.55794587092297,803.442054129077,0.599167822468793,431.400832177531,0.516666666666667,372,900,300,30600,0.659264399722415,949.340735600278,0.615811373092926,443.384188626907,0.702777777777778,506,28.5,26.9824561403509,35.5,17.9295774647887
2019-07-16 10:01:00|Monitor1.txt|29,29,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.69802152030545,1005.15098923985,0.52116585704372,375.239417071478,0.875,630,3600,300,20640,0.696738376127689,1003.30326162387,0.517337031900139,372.4826629681,0.876388888888889,631,540,480,22560,0.699514226231784,1007.30048577377,0.525658807212205,378.474341192788,0.873611111111111,629,46.5,15.989247311828,12,54.9166666666667
2019-07-16 10:01:00|Monitor1.txt|30,30,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.524817771607081,755.737591114197,0.365024288688411,262.817487855656,0.684722222222222,493,7740,420,13380,0.511450381679389,736.488549618321,0.319001386962552,229.680998613038,0.704166666666667,507,7860,420,17580,0.538514920194309,775.461485079806,0.411927877947295,296.588072122053,0.665277777777778,479,44,17.625,30.5,20.9344262295082
2019-07-16 10:01:00|Monitor1.txt|31,31,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.66886497743839,963.165567511281,0.620402498265094,446.689798750867,0.717361111111111,516.5,0,420,16140,0.642609299097849,925.357390700902,0.568654646324549,409.431345353675,0.716666666666667,516,2280,1320,10740,0.695350451075642,1001.30464954892,0.672676837725382,484.327323162275,0.718055555555556,517,26.5,27.377358490566,36.5,18.7534246575342
2019-07-16 10:01:00|Monitor1.txt|32,32,2019-07-16 10:01:00|Monitor1.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,CS,21.5C,Iso,5D,12:12,M1,Batch4_5Days,0.636237417563346,916.181881291218,0.394170714781402,283.802914642609,0.878472222222222,632.5,4680,300,21300,0.573907009021513,826.426092990979,0.327323162274619,235.672676837725,0.820833333333333,591,3720,540,27060,0.69882026370576,1006.30117973629,0.461858529819695,332.53814147018,0.936111111111111,674,39,19.3461538461538,8.5,78.6470588235294
2019-07-16 10:01:00|Monitor11.txt|01,1,2019-07-16 10:01:00|Monitor11.txt,2019-07-16T10:01:00Z,2019-07-19T10:20:00Z,OK,M,SIP-S1-5,21.5C,Iso,5D,12:12,M11,Batch4_5Days,0.508156889968761,731.745921555016,0.590562109646079,425.204718945177,0.425694444444444,306.5,0,540,12600,0.483691880638446,696.516308119362,0.560332871012483,403.439667128987,0.406944444444444,293,240,2040,22860,0.532269257460097,766.46773074254,0.61997226074896,446.380027739251,0.444444444444444,320,42,18.8333333333333,20.5,30.9268292682927
