bout_lengths,d1,d2,d3
16,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
43,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
64,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
31,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
514,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
164,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
43,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
86,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
443,Grp,M,SIP-S2-10
61,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
46,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
24,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
49,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
24,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
459,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
51,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
78,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
84,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
54,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
69,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
54,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
65,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
39,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
44,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
51,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
43,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
39,Grp,M,SIP-S2-10
60,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
142,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
75,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
39,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
31,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
74,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
26,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
25,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
102,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
130,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
58,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
34,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
40,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
47,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
181,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
33,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
26,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
164,Grp,M,SIP-S2-10
47,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
28,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
28,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
164,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
193,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
63,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
30,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
56,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
85,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
241,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
25,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
36,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
55,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
293,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
84,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
36,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
54,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
54,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
18,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
25,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
24,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
143,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
42,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
36,Grp,M,SIP-S2-10
77,Grp,M,SIP-S2-10
42,Grp,M,SIP-S2-10
72,Grp,M,SIP-S2-10
30,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
34,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
429,Grp,M,SIP-S2-10
67,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
49,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
73,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
50,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
26,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
521,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
104,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
36,Grp,M,SIP-S2-10
48,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
12,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
37,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
30,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
73,Grp,M,SIP-S2-10
28,Grp,M,SIP-S2-10
459,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
42,Grp,M,SIP-S2-10
40,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
26,Grp,M,SIP-S2-10
24,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
74,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
40,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
58,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
47,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
45,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
268,Grp,M,SIP-S2-10
44,Grp,M,SIP-S2-10
52,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
27,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
105,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
13,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
35,Grp,M,SIP-S2-10
23,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
10,Grp,M,SIP-S2-10
386,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
22,Grp,M,SIP-S2-10
36,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
101,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
83,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
8,Grp,M,SIP-S2-10
58,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
19,Grp,M,SIP-S2-10
31,Grp,M,SIP-S2-10
43,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
38,Grp,M,SIP-S2-10
31,Grp,M,SIP-S2-10
52,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
26,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
149,Grp,M,SIP-S2-10
31,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
28,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
63,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
30,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
17,Grp,M,SIP-S2-10
41,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
31,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
21,Grp,M,SIP-S2-10
5,Grp,M,SIP-S2-10
34,Grp,M,SIP-S2-10
11,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
14,Grp,M,SIP-S2-10
15,Grp,M,SIP-S2-10
20,Grp,M,SIP-S2-10
32,Grp,M,SIP-S2-10
9,Grp,M,SIP-S2-10
7,Grp,M,SIP-S2-10
29,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
16,Grp,M,SIP-S2-10
34,Grp,M,SIP-S2-10
6,Grp,M,SIP-S2-10
113,Grp,M,SIP-S2-10
79,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
26,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
24,Iso,M,SIP-S2-10
26,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
11,Iso,M,SIP-S2-10
36,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
22,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
11,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
44,Iso,M,SIP-S2-10
20,Iso,M,SIP-S2-10
23,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
37,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
15,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
16,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
28,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
19,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
238,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
32,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
48,Iso,M,SIP-S2-10
32,Iso,M,SIP-S2-10
32,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
11,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
40,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
20,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
24,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
23,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
19,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
16,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
303,Iso,M,SIP-S2-10
31,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
35,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
45,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
38,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
45,Iso,M,SIP-S2-10
11,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
27,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
20,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
24,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
14,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
53,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
20,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
50,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
196,Iso,M,SIP-S2-10
225,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
28,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
16,Iso,M,SIP-S2-10
28,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
114,Iso,M,SIP-S2-10
28,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
35,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
77,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
198,Iso,M,SIP-S2-10
81,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
26,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
22,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
32,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
44,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
16,Iso,M,SIP-S2-10
27,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
37,Iso,M,SIP-S2-10
28,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
19,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
53,Iso,M,SIP-S2-10
18,Iso,M,SIP-S2-10
410,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
15,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
35,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
11,Iso,M,SIP-S2-10
26,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
18,Iso,M,SIP-S2-10
22,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
16,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
14,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
16,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
107,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
368,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
43,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
39,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
12,Iso,M,SIP-S2-10
101,Iso,M,SIP-S2-10
37,Iso,M,SIP-S2-10
39,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
25,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
61,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
22,Iso,M,SIP-S2-10
30,Iso,M,SIP-S2-10
39,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
39,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
42,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
94,Iso,M,SIP-S2-10
152,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
46,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
104,Iso,M,SIP-S2-10
21,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
17,Iso,M,SIP-S2-10
46,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
82,Iso,M,SIP-S2-10
35,Iso,M,SIP-S2-10
34,Iso,M,SIP-S2-10
13,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
8,Iso,M,SIP-S2-10
152,Iso,M,SIP-S2-10
6,Iso,M,SIP-S2-10
10,Iso,M,SIP-S2-10
9,Iso,M,SIP-S2-10
5,Iso,M,SIP-S2-10
58,Iso,M,SIP-S2-10
7,Iso,M,SIP-S2-10
