bout_lengths,d1,d2,d3
17,Iso,M,SIP-S2-8
26,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
27,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
69,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
52,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
68,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
28,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
27,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
45,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
21,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
29,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
28,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
48,Iso,M,SIP-S2-8
47,Iso,M,SIP-S2-8
35,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
81,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
37,Iso,M,SIP-S2-8
25,Iso,M,SIP-S2-8
86,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
73,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
19,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
60,Iso,M,SIP-S2-8
34,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
58,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
57,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
48,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
60,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
76,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
38,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
100,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
125,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
50,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
25,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
28,Iso,M,SIP-S2-8
57,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
26,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
61,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
26,Iso,M,SIP-S2-8
239,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
65,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
18,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
54,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
25,Iso,M,SIP-S2-8
63,Iso,M,SIP-S2-8
161,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
111,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
66,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
56,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
50,Iso,M,SIP-S2-8
60,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
53,Iso,M,SIP-S2-8
142,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
36,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
65,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
18,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
41,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
21,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
62,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
53,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
19,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
27,Iso,M,SIP-S2-8
62,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
21,Iso,M,SIP-S2-8
29,Iso,M,SIP-S2-8
26,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
42,Iso,M,SIP-S2-8
43,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
46,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
51,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
21,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
19,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
33,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
81,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
173,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
49,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
111,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
18,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
25,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
116,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
31,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
28,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
82,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
47,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
119,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
44,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
41,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
53,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
97,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
43,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
17,Iso,M,SIP-S2-8
85,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
29,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
55,Iso,M,SIP-S2-8
51,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
49,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
110,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
68,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
139,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
25,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
39,Iso,M,SIP-S2-8
35,Iso,M,SIP-S2-8
38,Iso,M,SIP-S2-8
32,Iso,M,SIP-S2-8
54,Iso,M,SIP-S2-8
42,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
15,Iso,M,SIP-S2-8
128,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
190,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
29,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
37,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
22,Iso,M,SIP-S2-8
34,Iso,M,SIP-S2-8
27,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
34,Iso,M,SIP-S2-8
55,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
49,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
49,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
30,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
37,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
21,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
16,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
9,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
14,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
12,Iso,M,SIP-S2-8
32,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
11,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
45,Iso,M,SIP-S2-8
24,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
229,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
18,Iso,M,SIP-S2-8
48,Iso,M,SIP-S2-8
19,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
26,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
99,Iso,M,SIP-S2-8
10,Iso,M,SIP-S2-8
44,Iso,M,SIP-S2-8
8,Iso,M,SIP-S2-8
29,Iso,M,SIP-S2-8
20,Iso,M,SIP-S2-8
48,Iso,M,SIP-S2-8
7,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
6,Iso,M,SIP-S2-8
58,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
23,Iso,M,SIP-S2-8
5,Iso,M,SIP-S2-8
13,Iso,M,SIP-S2-8
311,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
65,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
83,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
92,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
66,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
80,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
97,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
54,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
55,Grp,M,SIP-L2-1
54,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
55,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
719,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
495,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
50,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
67,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
76,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
121,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
36,Grp,M,SIP-L2-1
83,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
72,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
57,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
66,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
80,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
61,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
36,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
40,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
161,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
127,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
106,Grp,M,SIP-L2-1
64,Grp,M,SIP-L2-1
105,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
50,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
47,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
280,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
130,Grp,M,SIP-L2-1
52,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
55,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
37,Grp,M,SIP-L2-1
59,Grp,M,SIP-L2-1
558,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
45,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
60,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
560,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
572,Grp,M,SIP-L2-1
127,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
622,Grp,M,SIP-L2-1
59,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
40,Grp,M,SIP-L2-1
42,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
77,Grp,M,SIP-L2-1
105,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
71,Grp,M,SIP-L2-1
36,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
50,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
60,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
36,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
83,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
40,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
47,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
130,Grp,M,SIP-L2-1
317,Grp,M,SIP-L2-1
247,Grp,M,SIP-L2-1
37,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
135,Grp,M,SIP-L2-1
436,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
69,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
99,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
107,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
95,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
55,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
41,Grp,M,SIP-L2-1
77,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
92,Grp,M,SIP-L2-1
99,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
84,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
52,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
68,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
47,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
68,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
379,Grp,M,SIP-L2-1
144,Grp,M,SIP-L2-1
159,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
625,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
364,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
105,Grp,M,SIP-L2-1
45,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
42,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
179,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
81,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
152,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
234,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
142,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
63,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
66,Grp,M,SIP-L2-1
59,Grp,M,SIP-L2-1
63,Grp,M,SIP-L2-1
52,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
73,Grp,M,SIP-L2-1
48,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
48,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
60,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
207,Grp,M,SIP-L2-1
