file,monitor,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light
Monitor26.txt,M26,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor26.txt,M26,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Iso,5D,12:12
Monitor38.txt,M38,1,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,2,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,3,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,4,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,5,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,6,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,7,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,8,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,9,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,10,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,11,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,12,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,13,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,14,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,15,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,16,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,17,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,18,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,19,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,20,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,21,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,22,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,23,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,24,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,25,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,26,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,27,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,28,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,29,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,30,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,31,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
Monitor38.txt,M38,32,OK,2019-08-20 10:01:00,2019-08-23 10:20:00,M,SIP-L2-2,21.5C,Grp,5D,12:12
