bout_lengths,d1,d2,d3
91,Iso,M,SIP-L2-1
50,Iso,M,SIP-L2-1
307,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
68,Iso,M,SIP-L2-1
132,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
65,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
56,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
461,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
214,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
34,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
66,Iso,M,SIP-L2-1
99,Iso,M,SIP-L2-1
102,Iso,M,SIP-L2-1
107,Iso,M,SIP-L2-1
252,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
82,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
132,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
168,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
51,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
94,Iso,M,SIP-L2-1
61,Iso,M,SIP-L2-1
278,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
26,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
71,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
60,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
91,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
145,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
59,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
81,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
51,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
114,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
45,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
61,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
56,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
71,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
98,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
37,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
164,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
160,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
37,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
69,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
67,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
150,Iso,M,SIP-L2-1
352,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
67,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
61,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
70,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
82,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
81,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
81,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
51,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
66,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
47,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
70,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
125,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
71,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
115,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
65,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
276,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
43,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
80,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
116,Iso,M,SIP-L2-1
44,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
48,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
62,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
68,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
123,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
51,Iso,M,SIP-L2-1
42,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
248,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
76,Iso,M,SIP-L2-1
216,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
59,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
267,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
70,Iso,M,SIP-L2-1
36,Iso,M,SIP-L2-1
33,Iso,M,SIP-L2-1
175,Iso,M,SIP-L2-1
56,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
46,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
33,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
47,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
29,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
34,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
68,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
40,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
43,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
69,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
87,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
120,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
133,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
57,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
54,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
60,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
44,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
29,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
75,Iso,M,SIP-L2-1
55,Iso,M,SIP-L2-1
439,Iso,M,SIP-L2-1
127,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
576,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
122,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
34,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
73,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
55,Iso,M,SIP-L2-1
50,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
77,Iso,M,SIP-L2-1
59,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
99,Iso,M,SIP-L2-1
109,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
159,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
52,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
43,Iso,M,SIP-L2-1
53,Iso,M,SIP-L2-1
53,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
95,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
26,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
26,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
56,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
15,Grp,M,SIP-L2-1
249,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
84,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
242,Grp,M,SIP-L2-1
116,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
78,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
242,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
106,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
66,Grp,M,SIP-L2-1
135,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
194,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
88,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
157,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
42,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
107,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
42,Grp,M,SIP-L2-1
77,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
58,Grp,M,SIP-L2-1
48,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
86,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
61,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
153,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
135,Grp,M,SIP-L2-1
48,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
71,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
113,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
68,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
67,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
51,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
77,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
118,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
77,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
60,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
328,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
150,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
47,Grp,M,SIP-L2-1
86,Grp,M,SIP-L2-1
309,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
120,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
66,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
458,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
91,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
80,Grp,M,SIP-L2-1
114,Grp,M,SIP-L2-1
402,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
72,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
82,Grp,M,SIP-L2-1
624,Grp,M,SIP-L2-1
92,Grp,M,SIP-L2-1
611,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
208,Grp,M,SIP-L2-1
69,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
44,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
59,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
54,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
47,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
70,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
102,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
71,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
57,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
89,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
71,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
82,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
60,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
