bout_lengths,d1,d2,d3
5,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
91,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
100,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
79,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
74,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
36,Iso,M,SIP-L2-1
29,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
82,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
152,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
48,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
53,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
76,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
76,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
60,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
36,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
54,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
89,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
66,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
47,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
48,Iso,M,SIP-L2-1
71,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
37,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
45,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
55,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
110,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
47,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
56,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
224,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
46,Iso,M,SIP-L2-1
47,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
54,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
47,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
45,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
63,Iso,M,SIP-L2-1
98,Iso,M,SIP-L2-1
120,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
46,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
126,Iso,M,SIP-L2-1
227,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
34,Iso,M,SIP-L2-1
51,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
70,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
29,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
80,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
43,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
29,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
44,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
46,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
63,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
42,Iso,M,SIP-L2-1
79,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
40,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
100,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
43,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
124,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
42,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
65,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
93,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
125,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
34,Iso,M,SIP-L2-1
37,Iso,M,SIP-L2-1
140,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
56,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
52,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
93,Iso,M,SIP-L2-1
92,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
283,Iso,M,SIP-L2-1
55,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
21,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
55,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
37,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
16,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
105,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
82,Iso,M,SIP-L2-1
128,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
69,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
10,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
36,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
15,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
25,Iso,M,SIP-L2-1
20,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
59,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
48,Iso,M,SIP-L2-1
58,Iso,M,SIP-L2-1
125,Iso,M,SIP-L2-1
34,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
88,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
33,Iso,M,SIP-L2-1
76,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
28,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
61,Iso,M,SIP-L2-1
161,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
35,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
82,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
19,Iso,M,SIP-L2-1
22,Iso,M,SIP-L2-1
108,Iso,M,SIP-L2-1
165,Iso,M,SIP-L2-1
23,Iso,M,SIP-L2-1
73,Iso,M,SIP-L2-1
33,Iso,M,SIP-L2-1
32,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
9,Iso,M,SIP-L2-1
82,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
31,Iso,M,SIP-L2-1
7,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
49,Iso,M,SIP-L2-1
62,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
105,Iso,M,SIP-L2-1
162,Iso,M,SIP-L2-1
14,Iso,M,SIP-L2-1
61,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
41,Iso,M,SIP-L2-1
38,Iso,M,SIP-L2-1
30,Iso,M,SIP-L2-1
27,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
17,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
12,Iso,M,SIP-L2-1
8,Iso,M,SIP-L2-1
24,Iso,M,SIP-L2-1
62,Iso,M,SIP-L2-1
39,Iso,M,SIP-L2-1
5,Iso,M,SIP-L2-1
11,Iso,M,SIP-L2-1
13,Iso,M,SIP-L2-1
18,Iso,M,SIP-L2-1
6,Iso,M,SIP-L2-1
165,Iso,M,SIP-L2-1
8,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
116,Grp,M,SIP-L2-1
184,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
56,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
79,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
63,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
79,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
75,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
126,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
51,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
73,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
56,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
44,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
64,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
49,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
40,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
38,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
58,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
79,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
52,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
91,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
37,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
45,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
65,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
58,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
45,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
132,Grp,M,SIP-L2-1
53,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
37,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
42,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
83,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
72,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
51,Grp,M,SIP-L2-1
50,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
62,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
69,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
27,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
41,Grp,M,SIP-L2-1
32,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
62,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
70,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
48,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
37,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
56,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
30,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
77,Grp,M,SIP-L2-1
35,Grp,M,SIP-L2-1
25,Grp,M,SIP-L2-1
26,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
59,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
36,Grp,M,SIP-L2-1
54,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
55,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
11,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
24,Grp,M,SIP-L2-1
39,Grp,M,SIP-L2-1
19,Grp,M,SIP-L2-1
50,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
137,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
55,Grp,M,SIP-L2-1
41,Grp,M,SIP-L2-1
96,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
22,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
14,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
61,Grp,M,SIP-L2-1
16,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
42,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
146,Grp,M,SIP-L2-1
54,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
94,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
20,Grp,M,SIP-L2-1
43,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
33,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
46,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
29,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
255,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
28,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
87,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
12,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
7,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
10,Grp,M,SIP-L2-1
17,Grp,M,SIP-L2-1
15,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
13,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
21,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
31,Grp,M,SIP-L2-1
8,Grp,M,SIP-L2-1
75,Grp,M,SIP-L2-1
18,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
37,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
160,Grp,M,SIP-L2-1
23,Grp,M,SIP-L2-1
5,Grp,M,SIP-L2-1
6,Grp,M,SIP-L2-1
9,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
34,Grp,M,SIP-L2-1
